,0-0,0-1,1-0,1-1,weather,road,light,scene
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462181406_fillcolor.png,705872.0,28784.0,468.0,186476.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462181901_fillcolor.png,698272.0,22176.0,3312.0,197840.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462182383_fillcolor.png,682448.0,32072.0,2924.0,204156.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462182879_fillcolor.png,674388.0,36728.0,2012.0,208472.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462183387_fillcolor.png,670024.0,49240.0,820.0,201516.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462183988_fillcolor.png,689824.0,37652.0,1744.0,192380.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462184379_fillcolor.png,673864.0,38180.0,2344.0,207212.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462184897_fillcolor.png,685968.0,39324.0,2200.0,194108.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462185392_fillcolor.png,679356.0,49616.0,500.0,192128.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462186006_fillcolor.png,687668.0,36200.0,1248.0,196484.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462186499_fillcolor.png,695788.0,46000.0,148.0,179664.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462187103_fillcolor.png,698192.0,38536.0,1120.0,183752.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462187587_fillcolor.png,705964.0,50316.0,304.0,165016.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462188093_fillcolor.png,693572.0,50272.0,196.0,177560.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462188581_fillcolor.png,694928.0,39736.0,512.0,186424.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462189087_fillcolor.png,696764.0,45272.0,1488.0,178076.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462189686_fillcolor.png,706576.0,56648.0,16.0,158360.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462190281_fillcolor.png,711352.0,57144.0,36.0,153068.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462190783_fillcolor.png,713004.0,57080.0,1036.0,150480.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462191387_fillcolor.png,694136.0,49884.0,608.0,176972.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462191881_fillcolor.png,686480.0,54412.0,16.0,180692.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462192483_fillcolor.png,673020.0,64476.0,0.0,184104.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462192985_fillcolor.png,662892.0,59080.0,112.0,199516.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462193480_fillcolor.png,655400.0,61936.0,0.0,204264.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462193995_fillcolor.png,663292.0,38552.0,2228.0,217528.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462194482_fillcolor.png,665792.0,41196.0,160.0,214452.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462194977_fillcolor.png,671520.0,35960.0,1792.0,212328.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462195475_fillcolor.png,683036.0,30228.0,940.0,207396.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462195906_fillcolor.png,697980.0,24508.0,160.0,198952.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462196406_fillcolor.png,709884.0,31272.0,0.0,180444.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462197002_fillcolor.png,687784.0,29264.0,0.0,204552.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462197499_fillcolor.png,682604.0,39504.0,320.0,199172.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462197987_fillcolor.png,679936.0,47456.0,144.0,194064.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462198486_fillcolor.png,693848.0,42660.0,288.0,184804.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462198993_fillcolor.png,723436.0,13072.0,208.0,184884.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462199483_fillcolor.png,707548.0,21916.0,140.0,191996.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462199979_fillcolor.png,669208.0,20600.0,984.0,230808.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462200476_fillcolor.png,663492.0,26316.0,1112.0,230680.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462200999_fillcolor.png,655272.0,34536.0,536.0,231256.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462201508_fillcolor.png,664156.0,27048.0,1584.0,228812.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462202103_fillcolor.png,677428.0,26460.0,1160.0,216552.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462202701_fillcolor.png,686912.0,19796.0,5096.0,209796.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462203281_fillcolor.png,696820.0,18088.0,1812.0,204880.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462203674_fillcolor.png,699832.0,23784.0,8080.0,189904.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462204179_fillcolor.png,690220.0,41208.0,4020.0,186152.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462204680_fillcolor.png,713932.0,19444.0,7520.0,180704.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462205102_fillcolor.png,687392.0,23784.0,3980.0,206444.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462205594_fillcolor.png,674652.0,25424.0,1524.0,220000.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462206083_fillcolor.png,684060.0,22644.0,1664.0,213232.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462206590_fillcolor.png,628004.0,34444.0,1256.0,257896.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462207009_fillcolor.png,633472.0,44940.0,676.0,242512.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462207501_fillcolor.png,606672.0,66044.0,948.0,247936.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462208004_fillcolor.png,610152.0,51820.0,1852.0,257776.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462208499_fillcolor.png,607740.0,47180.0,3192.0,263488.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462209110_fillcolor.png,648420.0,38408.0,3996.0,230776.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462209607_fillcolor.png,648824.0,33228.0,4636.0,234912.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462210100_fillcolor.png,655108.0,25820.0,6472.0,234200.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462210708_fillcolor.png,634064.0,35536.0,9108.0,242892.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462211279_fillcolor.png,652380.0,36592.0,2476.0,230152.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462211690_fillcolor.png,651104.0,30988.0,6492.0,233016.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462212184_fillcolor.png,637564.0,34968.0,7476.0,241592.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462212784_fillcolor.png,618480.0,39316.0,6936.0,256868.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462213297_fillcolor.png,618620.0,32688.0,3048.0,267244.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462213788_fillcolor.png,629216.0,25980.0,1896.0,264508.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462214286_fillcolor.png,631692.0,20756.0,2980.0,266172.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462214789_fillcolor.png,625484.0,15620.0,9032.0,271464.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462215360_fillcolor.png,596348.0,28516.0,2452.0,294284.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462215702_fillcolor.png,576040.0,39504.0,2840.0,303216.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462216190_fillcolor.png,587384.0,42940.0,4720.0,286556.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462216724_fillcolor.png,581072.0,54760.0,1692.0,284076.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1743/gt_image/1620462217088_fillcolor.png,581856.0,58356.0,1292.0,280096.0,sunny,unpaved,daytime,2021-0222-1743
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496899384_fillcolor.png,665880.0,26820.0,1528.0,227372.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496899775_fillcolor.png,676468.0,24168.0,2768.0,218196.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496900259_fillcolor.png,686396.0,27432.0,3352.0,204420.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496900881_fillcolor.png,681768.0,30612.0,3920.0,205300.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496901384_fillcolor.png,684892.0,25972.0,3188.0,207548.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496901864_fillcolor.png,681868.0,28548.0,2148.0,209036.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496902370_fillcolor.png,681648.0,32372.0,3516.0,204064.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496902872_fillcolor.png,676964.0,32492.0,3580.0,208564.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496903473_fillcolor.png,672732.0,28260.0,3360.0,217248.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496903968_fillcolor.png,670340.0,28608.0,1788.0,220864.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496904469_fillcolor.png,659732.0,36980.0,1472.0,223416.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496904976_fillcolor.png,646156.0,39996.0,2096.0,233352.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496905355_fillcolor.png,653056.0,33344.0,3712.0,231488.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496905771_fillcolor.png,662768.0,24620.0,4208.0,230004.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496906149_fillcolor.png,662720.0,24468.0,4168.0,230244.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496906650_fillcolor.png,651056.0,36372.0,4236.0,229936.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496907251_fillcolor.png,626992.0,38488.0,4072.0,252048.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496907751_fillcolor.png,615868.0,47512.0,3684.0,254536.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496908254_fillcolor.png,613056.0,51404.0,4048.0,253092.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496908744_fillcolor.png,625344.0,39680.0,4668.0,251908.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496909254_fillcolor.png,625568.0,39028.0,3428.0,253576.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496909785_fillcolor.png,627432.0,39032.0,2584.0,252552.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496910264_fillcolor.png,627840.0,39172.0,2148.0,252440.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496910856_fillcolor.png,629556.0,37096.0,3072.0,251876.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496911349_fillcolor.png,622796.0,42420.0,3520.0,252864.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496911854_fillcolor.png,615904.0,46956.0,2968.0,255772.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496912460_fillcolor.png,576612.0,74116.0,3676.0,267196.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496912883_fillcolor.png,555996.0,89160.0,2912.0,273532.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496913280_fillcolor.png,582712.0,67320.0,2292.0,269276.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496913863_fillcolor.png,625496.0,37848.0,2432.0,255824.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496914281_fillcolor.png,628076.0,39180.0,1672.0,252672.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496914858_fillcolor.png,601244.0,56604.0,2272.0,261480.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496915380_fillcolor.png,572456.0,69916.0,3040.0,276188.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496915879_fillcolor.png,584708.0,55580.0,2844.0,278468.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496916256_fillcolor.png,590768.0,55452.0,1532.0,273848.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496916763_fillcolor.png,598232.0,48464.0,2196.0,272708.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496917258_fillcolor.png,594500.0,55096.0,1240.0,270764.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496917770_fillcolor.png,577572.0,61172.0,1448.0,281408.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496918358_fillcolor.png,566452.0,63508.0,2724.0,288916.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496918854_fillcolor.png,565000.0,66900.0,864.0,288836.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496919359_fillcolor.png,569552.0,63748.0,1620.0,286680.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496919781_fillcolor.png,567580.0,54852.0,824.0,298344.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496920262_fillcolor.png,568836.0,41076.0,2852.0,308836.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496920788_fillcolor.png,568748.0,42352.0,2116.0,308384.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496921276_fillcolor.png,564532.0,49244.0,3132.0,304692.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496921755_fillcolor.png,572468.0,52284.0,3444.0,293404.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496922256_fillcolor.png,570300.0,51540.0,3952.0,295808.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496922766_fillcolor.png,562736.0,58944.0,6048.0,293872.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496923176_fillcolor.png,563796.0,46156.0,5228.0,306420.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496923681_fillcolor.png,578076.0,32528.0,2276.0,308720.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496924057_fillcolor.png,592428.0,31908.0,5316.0,291948.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496924474_fillcolor.png,607720.0,5048.0,6608.0,302224.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496925018_fillcolor.png,632868.0,2224.0,8712.0,277796.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496925486_fillcolor.png,663680.0,2576.0,9764.0,245580.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496925974_fillcolor.png,690016.0,3540.0,7872.0,220172.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496926580_fillcolor.png,716196.0,9008.0,8144.0,188252.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496927091_fillcolor.png,732300.0,4332.0,11268.0,173700.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496927577_fillcolor.png,745312.0,768.0,11612.0,163908.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496928071_fillcolor.png,750524.0,4868.0,13328.0,152880.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496928650_fillcolor.png,749844.0,5548.0,12868.0,153340.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0222_1757/gt_image/1620496929048_fillcolor.png,750740.0,4652.0,13484.0,152724.0,sunny,unpaved,daytime,2021-0222-1757
dataset/road3d/testing/x2021_0223_1310/gt_image/1619778700776_fillcolor.png,483128.0,10960.0,4416.0,423096.0,snowy,paved,daytime,2021-0223-1310
dataset/road3d/testing/x2021_0223_1310/gt_image/1619778701150_fillcolor.png,488256.0,7096.0,4776.0,421472.0,snowy,paved,daytime,2021-0223-1310
dataset/road3d/testing/x2021_0223_1310/gt_image/1619778701572_fillcolor.png,494292.0,4460.0,4700.0,418148.0,snowy,paved,daytime,2021-0223-1310
dataset/road3d/testing/x2021_0223_1310/gt_image/1619778701987_fillcolor.png,498316.0,4628.0,3972.0,414684.0,snowy,paved,daytime,2021-0223-1310
dataset/road3d/testing/x2021_0223_1310/gt_image/1619778702352_fillcolor.png,503408.0,2912.0,4520.0,410760.0,snowy,paved,daytime,2021-0223-1310
dataset/road3d/testing/x2021_0223_1310/gt_image/1619778702783_fillcolor.png,505304.0,1752.0,6020.0,408524.0,snowy,paved,daytime,2021-0223-1310
